tBodyAccmeanX	tBodyAccmeanY	tBodyAccmeanZ	tBodyAccstdX	tBodyAccstdY	tBodyAccstdZ	tGravityAccmeanX	tGravityAccmeanY	tGravityAccmeanZ	tGravityAccstdX	tGravityAccstdY	tGravityAccstdZ	tBodyAccJerkmeanX	tBodyAccJerkmeanY	tBodyAccJerkmeanZ	tBodyAccJerkstdX	tBodyAccJerkstdY	tBodyAccJerkstdZ
8262	0.27634542	-0.016278185	-0.11136127	-0.99640162	-0.98841429	-0.983272	0.97264045	0.048565077	0.0090922123	-0.998029	-0.99765629	-0.99602005	0.074459856	0.011739182	-0.0080493008	-0.99353924	-0.98862903	-0.98616194
8263	0.27889651	-0.016806611	-0.11321772	-0.99663228	-0.97101976	-0.9770337	0.97226136	0.048814954	0.0076872307	-0.99916544	-0.99689504	-0.98878306	0.076534572	0.033734235	0.0011549183	-0.9924185	-0.97380433	-0.98564984
8264	0.27778911	-0.012542642	-0.10451201	-0.99243678	-0.96178678	-0.96785245	0.97254683	0.049620528	0.006010945	-0.99876191	-0.99528715	-0.98638258	0.077853015	0.0076348103	0.0049813725	-0.987157	-0.96878302	-0.98323291
8265	0.27329101	-0.010077946	-0.092243213	-0.99149606	-0.97425289	-0.98182099	0.97208865	0.052729904	0.0088272907	-0.9964826	-0.98357493	-0.97410983	0.077455688	0.0013825991	-0.010884196	-0.98545597	-0.97513536	-0.98106312
8266	0.27592118	-0.016597457	-0.10548175	-0.99468636	-0.97354036	-0.97793276	0.97092359	0.056705588	0.014409453	-0.99709648	-0.99208345	-0.98350625	0.076656771	-0.0039263297	-0.01584183	-0.99008483	-0.97774916	-0.9837383
8267	0.27974046	-0.016490963	-0.12073779	-0.99520148	-0.9664713	-0.97430078	0.97092218	0.057755634	0.01470808	-0.99776866	-0.9974102	-0.98467147	0.073913201	0.012826401	-0.017445395	-0.99247248	-0.97531173	-0.98262323
8268	0.27758018	-0.020220387	-0.1200243	-0.99523347	-0.96905643	-0.96828862	0.97146103	0.057188161	0.0094711013	-0.99967357	-0.99534768	-0.973781	0.072595438	0.01830958	0.018446101	-0.99236699	-0.97680588	-0.9815934
8269	0.27921137	-0.020207652	-0.10440599	-0.99736738	-0.97722324	-0.96976756	0.97161749	0.054879303	0.0051445331	-0.99922987	-0.98971424	-0.98627994	0.075139441	0.0069479379	0.023276648	-0.99454895	-0.98200502	-0.98581702
8270	0.2784505	-0.013940434	-0.096579999	-0.99702017	-0.98299144	-0.98333645	0.97219073	0.053797708	0.0073518778	-0.99780677	-0.99450963	-0.97682209	0.075850152	0.014773689	-0.018658971	-0.9953588	-0.98280481	-0.98988381
8271	0.27676645	-0.017850259	-0.10791119	-0.98712401	-0.95268791	-0.97365628	0.97228147	0.055622622	0.011272949	-0.99760168	-0.99332515	-0.98991242	0.072431455	0.019922824	-0.0014126343	-0.97293753	-0.96062056	-0.97644516
8272	0.28602599	-0.021557751	-0.061871342	-0.98119788	-0.62013626	-0.85450337	0.97016568	0.040072397	-0.027044894	-0.97214034	-0.78983879	-0.84257664	0.065317051	0.16175532	0.088921522	-0.97385178	-0.94788997	-0.97845105
8273	0.2701394	0.03076707	-0.077898928	-0.99529529	-0.8647185	-0.93012495	0.97259402	0.038599445	-0.013676566	-0.9918278	-0.86196428	-0.88818403	0.080641204	-0.055481656	-0.054929565	-0.99217142	-0.98122076	-0.98871854
8274	0.27889056	-0.018814795	-0.11175222	-0.99650806	-0.95973926	-0.96505244	0.9705244	0.06467219	-0.0012928613	-0.99662364	-0.96397895	-0.98082659	0.076895211	0.0097150346	0.0073526666	-0.99518779	-0.989997	-0.98578982
8275	0.27747447	-0.014424661	-0.10374052	-0.99569782	-0.95939638	-0.95666295	0.97067392	0.065579751	-0.0023382184	-0.99684911	-0.9841614	-0.97927066	0.076118033	0.014212388	-0.015193407	-0.99428659	-0.9882973	-0.98961547
8276	0.27343866	-0.010370236	-0.10920871	-0.99578213	-0.97858853	-0.9580708	0.97055932	0.067303754	-0.00092440133	-0.99686504	-0.9813289	-0.97785662	0.078490191	-0.0010349642	-0.010687445	-0.99336097	-0.99245535	-0.99497685
8277	0.27602269	-0.013928085	-0.11284768	-0.99659772	-0.98886422	-0.97243997	0.96946202	0.071064871	-0.0017094985	-0.99774064	-0.99464932	-0.98011046	0.072950146	0.015700427	0.014506872	-0.99470958	-0.99384973	-0.99671223
8278	0.27614195	-0.01232444	-0.109289	-0.9968548	-0.9847592	-0.97864514	0.96889321	0.073152854	-0.0033769836	-0.99857641	-0.99140342	-0.99016782	0.07390956	0.017884704	-0.0058545078	-0.99581014	-0.9920011	-0.99687294
8279	0.27678615	-0.011318145	-0.10849705	-0.99586186	-0.98324625	-0.98101663	0.96852746	0.07621522	-0.0038797007	-0.99899152	-0.98901525	-0.98899428	0.077024567	0.0090035254	-0.0010252155	-0.99341311	-0.98941927	-0.99680615
8280	0.277574	-0.012997641	-0.10023825	-0.99706766	-0.9864211	-0.98388253	0.96819342	0.079896206	-0.0035521519	-0.99949603	-0.98691781	-0.99010731	0.075393857	0.013605864	0.017608366	-0.99490818	-0.9906426	-0.99208874
8281	0.27457061	-0.012649383	-0.098489337	-0.99822399	-0.98495687	-0.97878259	0.9679172	0.082796964	-0.00032645674	-0.99885853	-0.99296265	-0.98342701	0.073547087	0.0084198673	-0.0035297338	-0.99794835	-0.98954786	-0.98790325
8282	0.27542354	-0.014081006	-0.10567689	-0.99705126	-0.98019451	-0.97294186	0.96699051	0.085471579	0.0030565621	-0.9964595	-0.98870394	-0.9847129	0.079126832	0.0098333658	-0.017970116	-0.99540293	-0.98472903	-0.98895752
8283	0.27811096	-0.015952231	-0.10525759	-0.99767998	-0.98465887	-0.97463544	0.96630225	0.087202169	0.0041220122	-0.99899709	-0.99752165	-0.99058121	0.077465858	0.015030417	-0.0043985074	-0.99470017	-0.98524827	-0.99044894
8284	0.27629561	-0.013342288	-0.10346264	-0.99733438	-0.98986629	-0.98272258	0.96614343	0.088430239	0.0058120595	-0.99881978	-0.99225585	-0.98446383	0.077986624	0.0058090066	0.0026055031	-0.99436749	-0.9872517	-0.99053848
8285	0.27745739	-0.015317416	-0.11176844	-0.99690656	-0.99175899	-0.98575802	0.96579499	0.09055906	0.0071662469	-0.99911445	-0.99503585	-0.99475564	0.075194596	0.012283785	0.0097155122	-0.99526958	-0.98974019	-0.988017
8286	0.27635384	-0.013894672	-0.10458054	-0.99677841	-0.99162219	-0.9812196	0.96561362	0.092020403	0.0067720076	-0.99907921	-0.99539384	-0.99296847	0.071994575	0.012135978	-0.0089241775	-0.99549253	-0.99021368	-0.9844801
8287	0.22364644	-0.015771484	-0.079529846	-0.74761392	-0.83025784	-0.63344072	-0.23248962	0.80742364	0.57080819	-0.51422711	-0.92285537	-0.6093695	0.25824538	0.15818559	-0.29472003	-0.94290445	-0.91782021	-0.93772561
8288	0.37551782	-0.0083783183	-0.1421928	-0.9250937	-0.95808481	-0.91672802	-0.26323369	0.80395441	0.58873668	-0.82898548	-0.9681219	-0.88030741	0.042898664	-0.0053159492	0.045793874	-0.98693727	-0.96986442	-0.9871148
8289	0.2388299	-0.018699685	-0.091772511	-0.97579415	-0.95555127	-0.96696777	-0.23012048	0.8089396	0.57457466	-0.96600505	-0.99400382	-0.98042125	0.05706715	0.0014356196	0.016468617	-0.98510099	-0.9523829	-0.97942576
8290	0.23411343	-0.029889214	-0.072833126	-0.94714183	-0.90250902	-0.92925769	-0.24425965	0.80526587	0.58340271	-0.930702	-0.9762381	-0.93949159	0.091997492	0.01229195	-0.012697719	-0.97769754	-0.92961915	-0.96370789
8291	0.28871201	-0.026788166	-0.091125757	-0.94510615	-0.90959121	-0.9218826	-0.25890876	0.79768307	0.59750051	-0.96240091	-0.97296994	-0.94433818	0.086696185	0.020623078	-0.014741175	-0.98243174	-0.9467853	-0.97013183
8292	0.29384982	-0.017134702	-0.1111852	-0.97920367	-0.97759256	-0.98319243	-0.25304952	0.79418371	0.60240294	-0.96109353	-0.99571489	-0.98748723	0.067756538	0.019699767	0.027499309	-0.99105894	-0.97665132	-0.98706533
8293	0.19866526	-0.025512165	-0.080950576	-0.93043447	-0.8941204	-0.88426181	-0.24889587	0.79411887	0.60155391	-0.98115862	-0.9951771	-0.99355004	0.025530521	-0.02232857	0.08712413	-0.98413358	-0.95884733	-0.9764715
8294	-0.17902808	-0.20225796	0.1854162	-0.78321573	-0.3322621	-0.50406377	-0.29133483	0.77977628	0.62366024	-0.75320816	-0.87072913	-0.77676462	-0.03053642	-0.25317424	0.19052934	-0.96983872	-0.92931285	-0.96711443
8295	-0.31761762	-0.48487956	0.35298006	-0.84936104	-0.46640611	-0.71323375	-0.45406683	0.64946663	0.74689291	-0.37575268	-0.2734312	-0.22910338	0.11234814	-0.24623231	-0.039592901	-0.95979165	-0.90908099	-0.96400746
8296	0.11323824	-0.51873329	0.098789621	-0.80997046	-0.65224086	-0.64324879	-0.64715685	0.35214982	0.92202498	-0.61086393	0.091866216	-0.41283249	0.21132867	0.1029926	-0.2362092	-0.95922814	-0.91365817	-0.97165924
8297	0.27680056	-0.4485406	-0.18861293	-0.89466439	-0.73347308	-0.7640414	-0.70649819	0.033683537	0.99925929	-0.92643317	-0.14021268	-0.90058337	0.072328269	0.029936426	-0.18064168	-0.96018849	-0.93240038	-0.97370804
8298	0.21148148	-0.37837203	-0.30990917	-0.9376501	-0.51684508	-0.80471604	-0.70599692	-0.23900016	0.96219618	-0.93108608	-0.1824468	-0.67520056	0.037813568	0.19475376	0.034283123	-0.97103904	-0.94650762	-0.97183579
8299	0.21626753	-0.081702086	-0.15626713	-0.97411029	-0.20015215	-0.66551845	-0.7265732	-0.44960021	0.88610319	-0.936676	-0.49015261	-0.71313106	0.090257125	0.40317891	0.185019	-0.98288622	-0.97249178	-0.98032274
8300	0.22451457	0.2248489	0.044149275	-0.97023608	-0.67535246	-0.9123035	-0.74912531	-0.47381595	0.87414128	-0.94119963	-0.66800807	-0.81463586	0.074432621	0.2063214	0.04022266	-0.97170027	-0.98066103	-0.98819774
8301	0.2442637	0.35958738	0.024302221	-0.94592054	-0.79985462	-0.88666605	-0.76917345	-0.31253596	0.93379226	-0.9515798	-0.3264485	-0.72210881	0.089562077	0.072522412	-0.060414839	-0.96653413	-0.96292102	-0.98402803
8302	0.31531412	0.34350093	-0.09789549	-0.92675703	-0.7662452	-0.86960639	-0.77990925	-0.075586672	0.98436185	-0.95966136	-0.23133099	-0.87649196	0.11678311	-0.00047538007	-0.10440591	-0.97321048	-0.95792505	-0.98406457
8303	0.47740211	0.35961923	-0.2629151	-0.94484057	-0.72689619	-0.80998013	-0.75708442	0.15675365	0.98262698	-0.86108281	-0.33938564	-0.86077368	0.092188551	0.0080689174	-0.11062896	-0.97502407	-0.95515399	-0.98545042
8304	0.54386867	0.37329271	-0.42798099	-0.97289442	-0.78090688	-0.85882908	-0.68540321	0.39578304	0.91474488	-0.76274532	-0.19558447	-0.59463182	0.062873327	-0.026290693	-0.11006449	-0.97433963	-0.94908532	-0.97767529
8305	0.44870604	0.23820431	-0.48202365	-0.94260402	-0.76328691	-0.91826163	-0.59854794	0.6310292	0.78477867	-0.79064555	-0.37674161	-0.4049858	0.064894753	-0.10424189	-0.006199694	-0.97497099	-0.95378656	-0.97416917
8306	0.45360169	0.11946505	-0.41835447	-0.93644181	-0.8081677	-0.88727514	-0.53598192	0.78952488	0.63446946	-0.87464632	-0.64311109	-0.43888882	0.09238868	-0.12677246	0.085155677	-0.9774586	-0.96098183	-0.97504178
8307	0.56380647	0.0474315	-0.34696549	-0.96658847	-0.90833531	-0.936857	-0.46934386	0.87270552	0.51067243	-0.76894858	-0.83506991	-0.60115587	0.097786329	-0.036149082	0.038054846	-0.97531836	-0.9649477	-0.96631017
8308	-0.0088748512	-0.071039499	0.25956498	-0.71039305	-0.75428328	0.1236518	-0.14860537	0.88824309	0.36772677	-0.50531645	-0.80397496	0.33062802	0.23539112	0.11845891	-0.75936431	-0.92722607	-0.86465561	-0.92206859
8309	0.32410462	0.018560789	-0.25851357	-0.94317274	-0.85960347	-0.87801346	-0.22838864	0.8577673	0.50416472	-0.97042488	-0.93832528	-0.79112697	0.089141234	0.0535564	-0.113936	-0.94898528	-0.90792586	-0.93932074
8310	0.40038284	0.053103342	-0.45433851	-0.94920325	-0.92030824	-0.64919116	-0.21228333	0.88037613	0.43719389	-0.92867301	-0.88171725	-0.64116695	0.10315633	-0.0017751409	-0.13724444	-0.96825518	-0.95640155	-0.96148529
8311	0.43241129	0.019965604	-0.82550825	-0.96918021	-0.8170581	-0.55124887	-0.17050368	0.92239572	0.28431282	-0.85043843	-0.86440762	-0.1455299	0.068232427	-0.069638241	-0.26977888	-0.97435805	-0.96055719	-0.95712359
8312	0.32587361	-0.086018153	-0.92598834	-0.94877775	-0.77325295	-0.58518467	-0.12060178	0.93782219	-0.008558303	-0.89276204	-0.90634892	0.40474091	0.057483343	-0.049124726	0.12532727	-0.98745838	-0.97186343	-0.95814263
8313	0.24979959	-0.090851731	-0.46870909	-0.98292541	-0.81562168	-0.27592243	-0.10345912	0.89504335	-0.32205307	-0.97107261	-0.79233526	0.027841311	0.06577436	0.079918694	0.36967457	-0.99445248	-0.98696505	-0.97548518
8314	0.26665211	-0.019584332	-0.098750497	-0.99033552	-0.94111086	-0.89407932	-0.11144558	0.85364467	-0.45707211	-0.97314904	-0.93952879	-0.8502071	0.081291783	0.048851797	0.098296777	-0.99507439	-0.98979302	-0.99066587
8315	0.28308142	-0.0043834849	-0.075135148	-0.99181993	-0.95669116	-0.91972448	-0.11550367	0.85089642	-0.45554755	-0.99641561	-0.9796956	-0.94019614	0.073813375	0.040652687	0.093344897	-0.99112899	-0.98555421	-0.9840799
8316	0.20263694	0.062564016	0.37553916	-0.92158015	-0.79512087	-0.072072636	-0.11557225	0.86534907	-0.42098335	-0.98838089	-0.91122107	-0.69532992	0.019745753	0.055542441	0.49212033	-0.98264552	-0.97558559	-0.96476494
8317	-0.10753016	0.013311548	1	-0.83514593	-0.60003552	-0.35663615	-0.15513497	0.91106739	-0.2002442	-0.76194894	-0.79989736	0.52405426	0.028867547	-0.089740354	0.13009802	-0.96612739	-0.9455405	-0.94408258
8318	-0.10751381	-0.13492744	0.71909398	-0.84212034	-0.77550366	-0.085828824	-0.28645268	0.92184079	0.2292509	-0.53517362	-0.82873404	0.8034583	0.12455843	-0.11294908	-0.43159874	-0.96557114	-0.93925521	-0.95935276
8319	0.2096332	-0.1044719	0.089683926	-0.93325331	-0.7840638	-0.65085969	-0.40795281	0.85378562	0.54022087	-0.81821709	-0.73431507	-0.35144665	0.12092384	0.069194744	-0.26777747	-0.97710629	-0.94923997	-0.969534
8320	0.2828946	-0.020222852	-0.10716419	-0.97576029	-0.89379671	-0.91503149	-0.4362804	0.80006706	0.62113398	-0.99085352	-0.91465589	-0.91585629	0.095554712	0.095490942	-0.10035197	-0.97179897	-0.9489593	-0.96575801
8321	0.26575633	-0.0005050281	-0.13157212	-0.96240578	-0.91569852	-0.94222677	-0.4346948	0.79666361	0.62140452	-0.99055427	-0.964085	-0.95577358	0.056065217	-0.045405727	0.066223926	-0.95267783	-0.90708349	-0.93911523
8322	0.20294352	-0.062877586	-0.015818405	-0.94787612	-0.78529707	-0.78811287	-0.44022823	0.80203794	0.61777491	-0.95087557	-0.96395163	-0.93722175	0.055998743	-0.03873887	0.073074249	-0.95511791	-0.904399	-0.93693511
8323	0.20537858	-0.08061683	0.010700063	-0.95453094	-0.82569516	-0.81223883	-0.46631931	0.77424305	0.6540284	-0.90062641	-0.84218368	-0.74954959	0.093816752	0.1130663	-0.080651224	-0.97490224	-0.94271239	-0.96671294
8324	0.27005936	0.022794825	-0.17533811	-0.97993137	-0.79942586	-0.79906674	-0.48813976	0.74428654	0.6917609	-0.97538713	-0.92308123	-0.88573771	0.07533481	0.10688132	-0.11838982	-0.98076856	-0.95445079	-0.97594464
8325	0.26138131	0.052578022	-0.23662844	-0.98149443	-0.89823968	-0.9221772	-0.49174229	0.76793092	0.66506688	-0.98569905	-0.84361708	-0.77295835	0.086973236	-0.015547468	-0.0039708953	-0.98236516	-0.96695297	-0.97409446
8326	0.29588117	0.03052496	-0.22678798	-0.96806314	-0.91105784	-0.89996193	-0.49518816	0.80962506	0.61367582	-0.98147935	-0.90291993	-0.83235833	0.088283449	0.086146212	-0.075024062	-0.97023114	-0.93422698	-0.95907746
8327	0.23361363	-0.053543217	-0.066269627	-0.64523454	-0.27166199	-0.23216736	0.96498972	-0.12103917	0.084588537	-0.982215	-0.92333794	-0.789845	0.041037946	0.15234631	-0.061053366	-0.63790326	-0.57543613	-0.76853019
8328	0.28357559	-0.026609407	-0.12099231	-0.59063919	-0.097431208	-0.41059021	0.96275746	-0.13746477	0.086529176	-0.98745377	-0.92167654	-0.87776817	0.010788576	-0.060253393	0.13245586	-0.62257887	-0.40212762	-0.69592291
8329	0.28380332	-0.0043445043	-0.099338716	-0.59748508	-0.053656689	-0.4275239	0.96547038	-0.14202813	0.078964943	-0.98310775	-0.95152926	-0.9583126	0.071499493	-0.040238808	0.061319589	-0.61896513	-0.33671559	-0.65012384
8330	0.27544588	-0.013980593	-0.11242018	-0.61578787	-0.11664387	-0.38536376	0.96788779	-0.13462816	0.084006838	-0.98796033	-0.97386409	-0.97634583	0.048038813	0.060334062	-0.069670574	-0.62509637	-0.34580126	-0.64536753
8331	0.29265199	-0.03215862	-0.11143048	-0.63623089	-0.18718407	-0.40756845	0.96716491	-0.13411237	0.082708298	-0.99032109	-0.9867318	-0.96295834	0.033236629	0.14286213	-0.075270752	-0.68083804	-0.37075715	-0.68625866
8332	0.28730205	-0.06304186	-0.11786414	-0.65642318	-0.19774006	-0.48982835	0.96783998	-0.13898759	0.075040828	-0.98745862	-0.97032658	-0.92852728	0.08897	-0.092996919	-0.012720733	-0.63687105	-0.42543353	-0.73828933
8333	0.24401838	-0.0041707466	-0.037186623	-0.70970416	-0.24663311	-0.45408655	0.96675935	-0.15060337	0.065281535	-0.98346258	-0.95638004	-0.94417367	0.10862527	-0.0030663398	0.33984222	-0.6684876	-0.55938093	-0.80109267
8334	0.26575952	0.031429606	-0.069495897	-0.70162608	-0.24998298	-0.35748332	0.95839856	-0.15074199	0.08834955	-0.96331179	-0.95604993	-0.79046908	-0.036539765	0.061423681	0.17435644	-0.71892263	-0.53199109	-0.74963507
8335	0.33852077	-0.0038764932	-0.18133367	-0.64429304	-0.16887319	-0.39343226	0.95599547	-0.13713687	0.11419587	-0.97114966	-0.9585706	-0.88520781	-0.042617691	-0.19326166	-0.20818661	-0.63176133	-0.41223199	-0.6550659
8336	0.32199603	-0.020679894	-0.1578539	-0.63819333	-0.1996557	-0.40707131	0.9660939	-0.12987627	0.10223097	-0.970428	-0.97899317	-0.91881422	0.053758162	-0.10226515	-0.013908473	-0.64770622	-0.43724839	-0.63399692
8337	0.29348903	-0.036810111	-0.12721032	-0.63403728	-0.21857451	-0.39386498	0.9706443	-0.13527204	0.087500829	-0.98753187	-0.9588265	-0.96882103	0.092652584	0.071260896	-0.0771262	-0.65719006	-0.43274535	-0.64787697
8338	0.29394596	-0.018341179	-0.11991614	-0.62719763	-0.21656585	-0.42476369	0.96802627	-0.14622349	0.081511648	-0.98490138	-0.96141388	-0.97255173	0.15332792	0.027729012	-0.11046063	-0.64863722	-0.42287512	-0.66072291
8339	0.28479061	-0.018215661	-0.10708209	-0.61006581	-0.19986971	-0.48682171	0.96538446	-0.14705253	0.076490754	-0.98529243	-0.96954402	-0.97166613	0.11353097	0.12315637	-0.073768037	-0.6085207	-0.43650761	-0.704333
8340	0.26897692	-0.037120512	-0.089262275	-0.5806231	-0.11584926	-0.51385891	0.96414036	-0.14627953	0.075000374	-0.98834018	-0.96417284	-0.97096414	0.056625226	0.14019731	-0.012622306	-0.58919219	-0.36850679	-0.71525825
8341	0.25743235	-0.0088312785	-0.10567205	-0.60341855	-0.095744165	-0.45337645	0.9610704	-0.15774983	0.080416173	-0.98013929	-0.95093207	-0.9564777	0.17985228	-0.33546504	0.03881571	-0.61981795	-0.34949995	-0.68113943
8342	0.27918066	0.0087223582	-0.11486736	-0.614994	-0.18050636	-0.43223479	0.95975558	-0.16032258	0.08255124	-0.98469977	-0.96206723	-0.96492048	0.16313063	-0.22336973	-0.12941005	-0.59980622	-0.36985007	-0.68084558
8343	0.27441556	-0.0045971446	-0.093410115	-0.59312102	-0.19286261	-0.49456275	0.96215867	-0.15085082	0.079937998	-0.98552039	-0.96447149	-0.97070044	0.13390283	0.3035115	-0.19187763	-0.62593026	-0.39196424	-0.72010084
8344	0.22709867	-0.035455906	-0.084809536	-0.62235038	-0.15841223	-0.5100999	0.96288802	-0.14722962	0.080507718	-0.98235874	-0.98176689	-0.97129473	0.086513864	0.3649719	0.22498948	-0.65986341	-0.41292319	-0.73235952
8345	0.23086081	-0.034542642	-0.092836507	-0.62669242	-0.16078287	-0.44756682	0.96267281	-0.15273716	0.083356182	-0.98452119	-0.97175458	-0.97016249	-0.0018915909	0.00059794105	0.14630851	-0.62610326	-0.38507209	-0.65692923
8346	0.28939942	-0.020909683	-0.11858228	-0.62266184	-0.1920268	-0.44575564	0.96247525	-0.15088301	0.085146508	-0.98419871	-0.9502578	-0.96828797	0.034859634	-0.16562215	-0.14513888	-0.61028291	-0.3781376	-0.6589286
8347	0.29439879	-0.045618424	-0.11659833	-0.65947356	-0.31379158	-0.56833739	0.96481129	-0.14432864	0.079973	-0.98291816	-0.95928496	-0.94832219	-0.01616135	-0.014687071	0.053748103	-0.60591754	-0.51151048	-0.75360232
8348	0.31312727	-0.0594163	-0.11831915	-0.60390333	-0.1035589	-0.36399555	0.96727269	-0.1420535	0.060687496	-0.96435452	-0.81603368	-0.79954081	0.090105164	0.014267641	-0.3187693	-0.55279759	-0.45409227	-0.69556052
8349	0.27857377	0.002625471	-0.1248438	-0.59964173	-0.18966096	-0.45405027	0.96352417	-0.166437	0.065103516	-0.99023614	-0.96760225	-0.91691801	0.052496695	0.12094447	0.0093625303	-0.57961606	-0.42030225	-0.69269491
8350	0.2422799	-0.010742087	-0.084190145	-0.57042416	-0.14519985	-0.4683001	0.96321651	-0.15697466	0.056490962	-0.98786362	-0.96865248	-0.95968044	0.0079761852	-0.10802034	0.10386984	-0.57147533	-0.39320374	-0.71595789
8351	0.21385077	-0.029136362	-0.066034175	-0.49883409	-0.14765732	-0.47837442	0.95977774	-0.15104003	0.06396812	-0.9835126	-0.97877068	-0.95371776	0.12646798	0.087117331	0.22804091	-0.50529715	-0.39064378	-0.70858402
8352	0.25346109	-0.014104309	-0.070064476	-0.48773972	-0.16369918	-0.42105095	0.95911632	-0.15522542	0.074050011	-0.98673471	-0.96569634	-0.95198696	0.30677205	0.1711633	0.036512405	-0.51391541	-0.40732878	-0.67077091
8353	0.31169175	-0.0016084205	-0.085647736	-0.51061117	-0.088004255	-0.3504322	0.96288399	-0.15792394	0.078375002	-0.9874093	-0.98121671	-0.9667691	0.35399949	-0.17097006	-0.21259086	-0.55226821	-0.29419567	-0.61643533
8354	0.32083019	-0.0050769766	-0.093202952	-0.5318949	-0.060174699	-0.39409104	0.96892579	-0.15656105	0.07455793	-0.9766031	-0.98445706	-0.97156525	0.11019461	-0.22096696	-0.080980505	-0.57005066	-0.2217862	-0.60297612
8355	0.28912014	-0.0048805158	-0.096711402	-0.56842675	-0.12578552	-0.48666406	0.9725159	-0.15028765	0.074536527	-0.98145396	-0.95530949	-0.97170291	-0.0092665133	-0.23175513	0.014005496	-0.57551242	-0.28888111	-0.66579694
8356	0.30273505	-0.024267571	-0.081378509	-0.56709819	-0.044449834	-0.52248994	0.96860363	-0.13899125	0.081535466	-0.97822722	-0.96976708	-0.96088288	-0.086023131	-0.13135051	-0.072821622	-0.5616989	-0.30310715	-0.7049133
8357	0.29145003	-0.033191418	-0.10029459	-0.56389393	-0.040265239	-0.52526884	0.96710602	-0.13227588	0.091795867	-0.98807012	-0.97924678	-0.95283821	-0.15156669	0.13335511	-0.070015822	-0.5539588	-0.32868617	-0.71236308
8358	0.26131547	-0.026412696	-0.12923878	-0.5622778	-0.14757168	-0.49414521	0.96669849	-0.13282531	0.092373603	-0.98643453	-0.97424469	-0.94869031	-0.00087408822	0.015383153	0.051721801	-0.57905716	-0.39487074	-0.70971033
8359	0.26701921	-0.025640721	-0.11838937	-0.54843254	-0.1150959	-0.43470097	0.96480595	-0.13834613	0.082821043	-0.98912849	-0.97639535	-0.95461627	0.18804018	0.21600318	-0.10044489	-0.6037941	-0.36187096	-0.65019776
8360	0.27228557	-0.030693284	-0.11688238	-0.53944852	-0.030921092	-0.40804054	0.96475529	-0.14008027	0.080646637	-0.98976807	-0.98306128	-0.9757831	0.17219688	0.20694594	-0.074685382	-0.56468629	-0.28911322	-0.61012229
8361	0.27399416	-0.025198798	-0.1319514	-0.55555973	-0.07398636	-0.40608199	0.96607979	-0.14143496	0.082405866	-0.98747219	-0.97883915	-0.96994678	-0.017099007	-0.1761449	0.11530381	-0.57252117	-0.30414295	-0.61584926
8362	0.26302563	-0.017905299	-0.094413625	-0.62146061	-0.22551893	-0.40461928	0.96625924	-0.14622944	0.075521919	-0.98867699	-0.97601281	-0.93637199	0.0039996273	0.035689608	-0.019627802	-0.66423158	-0.40306094	-0.66891106
8363	0.28532495	0.026691321	-0.071014034	-0.64698566	-0.24602478	-0.39333368	0.96353884	-0.14718399	0.070804078	-0.98611931	-0.96304839	-0.95324379	0.26690262	-0.13676993	0.10655525	-0.7209391	-0.4008684	-0.69229112
8364	0.27893018	-0.002086136	-0.07585518	-0.6241622	-0.15817629	-0.45149421	0.96353363	-0.13781689	0.082196196	-0.98562104	-0.94384371	-0.91899036	0.31987926	-0.20969865	0.15665017	-0.67581998	-0.39821241	-0.69361108
8365	0.30528974	-0.042040138	-0.06931649	-0.11655039	-0.1713693	-0.37340893	0.94774155	-0.056816229	0.11614453	-0.96499781	-0.90983316	-0.79228491	0.57364352	-0.3396399	-0.011287908	-0.38722381	-0.36099549	-0.72746591
8366	0.41062778	-0.079241685	-0.13312982	-0.057609699	-0.08240736	-0.47659541	0.95062382	-0.058869604	0.13021917	-0.97722065	-0.94014904	-0.94480732	0.20354706	0.095054639	0.16832473	-0.3186421	-0.316266	-0.670849
8367	0.32002888	-0.01126124	-0.15961049	-0.11201552	-0.13841446	-0.3983825	0.95601493	-0.075146576	0.11338727	-0.95581278	-0.94684268	-0.93295909	0.062418067	-0.16898334	-0.16094929	-0.31023769	-0.38698437	-0.6356288
8368	0.17944734	0.00062191214	-0.13081803	-0.15667623	-0.080944691	-0.42237105	0.96609119	-0.078199477	0.094298025	-0.95410947	-0.96525722	-0.92424938	0.38011155	-0.27436454	0.10299021	-0.34770853	-0.34262421	-0.66357909
8369	0.38458802	-0.027402168	-0.055920405	-0.062717911	0.012873057	-0.51453235	0.96590697	-0.073443596	0.092642284	-0.96604428	-0.9779379	-0.92488728	-0.14492059	0.37610304	0.12237	-0.3529719	-0.37319072	-0.70206361
8370	0.27642469	-0.014662168	-0.1005934	-0.16321936	-0.12751194	-0.47962514	0.96864169	-0.06916441	0.10904037	-0.96197547	-0.94369845	-0.92886532	-0.025625275	0.0098012468	-0.358495	-0.40282599	-0.45484393	-0.68420884
8371	0.23659091	-0.045332571	-0.11638086	-0.20379439	-0.10980795	-0.41464823	0.97007241	-0.077640571	0.11060275	-0.9666208	-0.91685886	-0.94875253	0.13452591	0.067168767	0.11774313	-0.44783429	-0.37662903	-0.63960897
8372	0.40336324	-0.03548493	-0.071735218	-0.094651427	-0.0021572578	-0.44104073	0.96837199	-0.084809155	0.10425403	-0.97613209	-0.96655348	-0.96053025	-0.26400093	0.21773756	0.23662579	-0.38811612	-0.27832455	-0.64344802
